CHEM_ID,BIOCHEMICAL_NAME,TYPE,COMMENTS,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,SMILES,COMP_ID_1,COMP_ID_2,LIB_ID_1,LIB_ID_2,LIB_ID_3,LIB_ID_4,LIB_ID_5,LIB_ID_6,LIB_ID_7,HMDB_ID
100006121,1-dihomo-linolenylglycerol (20:3),NAMED,,Lipid,Monoacylglycerol,2861,OCC(O)COC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O,48341,48341,209,209,209,209,209,209,209,HMDB0011577
100006123,N-acetylhistamine,NAMED,,Amino Acid,Histidine Metabolism,101,O=C(C)NCCC1=CNC=N1,48679,48679,400,400,400,400,400,400,,HMDB0013253
100006126,4-vinylguaiacol sulfate,NAMED,,Xenobiotics,Food Component/Plant,5113,COC1=C(OS(O)(=O)=O)C=CC(C=C)=C1,48442,48442,209,209,209,209,209,209,209,HMDB0127980
100006129,vanillactate,NAMED,,Amino Acid,Tyrosine Metabolism,201,OC1=C(OC)C=C(CC(C(O)=O)O)C=C1,54910,54910,209,209,209,209,209,209,209,HMDB0000913
100006171,eugenol sulfate,NAMED,,Xenobiotics,Food Component/Plant,5119,COC1=CC(CC=C)=CC=C1OS(=O)(O)=O,48715,48715,209,209,209,209,209,209,209,HMDB0135245
100006173,pregnanolone/allopregnanolone sulfate,NAMED,,Lipid,Progestin Steroids,3287,C[C@]12C(C3CC[C@@]4(C[C@@H](CC[C@@]4(C3CC2)C)OS(=O)(O)=O)[H])CCC1C(C)=O,48394,48394,209,,209,209,209,209,209,HMDB0240591;HMDB0062782
100006184,2-methoxyresorcinol sulfate,NAMED,,Xenobiotics,Chemical,6217,OC1=CC=CC(OS(=O)(O)=O)=C1OC,48445,48445,,209,209,209,209,209,,NA
100006187,candesartan,NAMED,,Xenobiotics,Drug - Cardiovascular,5691,O=C(C1=CC=CC2=C1N(CC(C=C3)=CC=C3C4=CC=CC=C4C5=NN=NN5)C(OCC)=N2)O,54749,54749,209,402,209,209,209,209,209,HMDB0014934
100006190,2-acetamidophenol sulfate,NAMED,,Xenobiotics,Food Component/Plant,5246,CC(NC(C=CC=C1)=C1OS(=O)(O)=O)=O,48580,48580,209,209,209,209,209,209,209,NA
100006191,p-cresol glucuronide*,NAMED,,Amino Acid,Tyrosine Metabolism,225,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CC=C(C)C=C2,48841,48841,209,209,209,209,209,209,209,HMDB0011686
100006203,acesulfame,NAMED,,Xenobiotics,Food Component/Plant,5040,CC1=CC(NS(O1)(=O)=O)=O,48569,48569,209,209,209,209,209,209,209,HMDB0033585
100006229,N-acetyl sulfapyridine,NAMED,,Xenobiotics,Drug - Antibiotic,5488,CC(NC(C=C1)=CC=C1S(NC2=NC=CC=C2)(=O)=O)=O,48680,48680,209,400,400,400,209,400,209,NA
100006232,valsartan,NAMED,,Xenobiotics,Drug - Cardiovascular,5694,O=C(O)C(C(C)C)N(C(CCCC)=O)CC1=CC=C(C2=CC=CC=C2C3=NN=NN3)C=C1,48566,48566,209,209,209,209,209,209,209,HMDB0014323
100006239,olmesartan,NAMED,,Xenobiotics,Drug - Cardiovascular,5695,OC(C)(C)C1=C(C(O)=O)N(CC(C=C2)=CC=C2C(C=CC=C3)=C3C4=NN=NN4)C(CCC)=N1,53256,53256,209,,209,209,209,209,209,HMDB0014420
100006256,syringol sulfate,NAMED,,Xenobiotics,Food Component/Plant,4791,COC1=CC=CC(OC)=C1OS(=O)(O)=O,48454,,,,209,209,,,,NA
100006260,6-hydroxyindole sulfate,NAMED,,Xenobiotics,Chemical,6232,O=S(OC1=CC=C2C=CNC2=C1)(O)=O,48698,48698,209,209,209,209,209,209,209,HMDB0000682
100006262,4-methoxyphenol sulfate,NAMED,,Amino Acid,Tyrosine Metabolism,193,COC1=CC=C(OS(=O)(O)=O)C=C1,48457,48457,209,209,209,209,209,209,209,NA
100006264,propyl 4-hydroxybenzoate sulfate,NAMED,,Xenobiotics,Benzoate Metabolism,4543,CCCOC(C1=CC=C(OS(=O)(O)=O)C=C1)=O,48460,48460,209,209,209,209,209,209,209,HMDB0135261
100006282,umbelliferone sulfate,NAMED,,Xenobiotics,Food Component/Plant,5116,O=C1C=CC2=CC=C(OS(=O)(O)=O)C=C2O1,48674,48674,209,209,209,209,209,209,209,HMDB0240565
100006290,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",NAMED,,Lipid,Sphingomyelins,3121,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,48490,48490,402,402,402,402,402,402,402,HMDB0012102
100006292,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",NAMED,,Lipid,Sphingomyelins,3122,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,48491,48491,402,402,402,402,402,402,402,HMDB0240610;HMDB0240632
100006293,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",NAMED,,Lipid,Sphingomyelins,3123,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,57481,57481,402,402,402,402,402,402,402,NA
100006294,behenoyl sphingomyelin (d18:1/22:0)*,NAMED,"missing values often not LOD - it may elute past the end of the column, esp in Set 1",Lipid,Sphingomyelins,3106,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,48492,48492,402,402,402,402,402,402,402,HMDB0012103
100006295,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",NAMED,,Lipid,Sphingomyelins,3126,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C\CCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,48493,48493,402,402,402,402,402,402,402,HMDB0012104
100006296,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",NAMED,,Lipid,Sphingomyelins,3127,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,57477,57477,402,402,402,402,402,402,402,HMDB0240670;HMDB0240672;HMDB0240669
100006298,lignoceroyl sphingomyelin (d18:1/24:0),NAMED,eluted past the end of the run in Sets 1 and 2,Lipid,Sphingomyelins,3108,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,57330,57330,,,402,402,402,402,402,HMDB0011697
100006314,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",NAMED,,Lipid,Sphingomyelins,3115,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](NC(CCCCCCCCCCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O,52433,52433,402,402,402,402,402,402,402,HMDB0240617;HMDB0240608
100006360,dopamine 4-sulfate,NAMED,,Amino Acid,Tyrosine Metabolism,223,O=S(OC1=CC=C(CCN)C=C1O)(O)=O,48406,48406,209,209,209,209,209,,209,HMDB0004148
100006361,dopamine 3-O-sulfate,NAMED,,Amino Acid,Tyrosine Metabolism,224,NCCC1=CC(OS(=O)(O)=O)=C(O)C=C1,48407,48407,209,209,209,209,209,209,209,HMDB0006275
100006363,daidzein sulfate (2),NAMED,,Xenobiotics,Food Component/Plant,5117,OC1=CC2=C(C(C(C3=CC=C(OS(=O)(O)=O)C=C3)=CO2)=O)C=C1,48728,48728,209,209,209,209,209,209,209,NA
100006367,3-hydroxyhexanoate,NAMED,,Lipid,"Fatty Acid, Monohydroxy",1979,CCCC(O)CC(O)=O,53230,53230,209,209,209,209,209,209,209,HMDB0061652;HMDB0010718
100006370,3beta-hydroxy-5-cholestenoate,NAMED,,Lipid,Sterol,3208,C[C@@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]3[C@H]2CC=C4[C@]3(C)CC[C@H](O)C4)CCCC(C(O)=O)C,54805,54805,209,209,209,209,209,209,209,HMDB0012453
100006374,"1,2,3-benzenetriol sulfate (2)",NAMED,,Xenobiotics,Chemical,6215,OC1=C(O)C(OS(=O)(O)=O)=CC=C1,48762,48762,209,209,209,209,209,,209,HMDB0060018;HMDB0060016
100006375,3-methoxycatechol sulfate (1),NAMED,,Xenobiotics,Benzoate Metabolism,4538,OC1=C(C=CC=C1OS(=O)(O)=O)OC,48763,48763,209,209,209,209,209,209,209,NA
100006376,3-methoxycatechol sulfate (2),NAMED,,Xenobiotics,Benzoate Metabolism,4539,OC1=C(OC)C=CC=C1OS(=O)(O)=O,48752,48752,209,209,209,209,209,209,209,NA
100006378,N-acetylkynurenine (2),NAMED,,Amino Acid,Tryptophan Metabolism,270,OC([C@@H](NC(C)=O)CC(C1=CC=CC=C1N)=O)=O,48757,48757,400,400,209,209,209,209,209,HMDB0240342
100006379,C-glycosyltryptophan,NAMED,,Amino Acid,Tryptophan Metabolism,261,N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13,48782,48782,209,209,209,209,209,209,209,HMDB0240296
100006381,tramadol,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5432,CN(C[C@H]1CCCC[C@]1(O)C2=CC(OC)=CC=C2)C,53241,53241,400,400,400,400,400,400,400,HMDB0014339
100006382,O-desmethyltramadol,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5433,OC1(CCCCC1CN(C)C)c2cccc(O)c2,53239,53239,400,400,400,400,400,400,400,HMDB0060997
100006383,O-desmethyltramadol glucuronide,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5434,CN(CC1CCCCC1(O)c2cc(O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(O)=O)O3)ccc2)C,52357,52357,400,400,400,400,400,400,400,HMDB0060856
100006384,N-desmethyl tramadol,NAMED,,Xenobiotics,"Drug - Analgesics, Anesthetics",5435,O[C@]1(CCCC[C@H]1CNC)[c@]2cccc(OC)c2,52355,52355,,400,,,400,400,400,HMDB0061007
100006385,alpha-hydroxymetoprolol,NAMED,,Xenobiotics,Drug - Cardiovascular,5640,CC(NCC(O)COC1=CC=C(C(O)COC)C=C1)C,54738,54738,400,400,400,400,400,400,400,HMDB0060994
100006430,arabitol/xylitol,NAMED,,Carbohydrate,Pentose Metabolism,1277,OC[C@@H](C([C@H](CO)O)O)O,48885,48885,305,305,305,305,305,305,305,HMDB0001851;HMDB0000568;HMDB0002917
100006435,N-acetylglucosamine/N-acetylgalactosamine,NAMED,,Carbohydrate,Aminosugar Metabolism,1433,O[C@@H]1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(C)=O,46539,46539,400,400,400,400,400,400,400,HMDB0000212;HMDB0000215
100006614,adipoylcarnitine (C6-DC),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1907,[O-]C(CC(OC(CCCCC(O)=O)=O)C[N+](C)(C)C)=O,52988,52988,400,400,400,400,400,400,400,HMDB0061677
100006620,nonanoylcarnitine (C9),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1857,[O-]C(CC(OC(CCCCCCCC)=O)C[N+](C)(C)C)=O,61775,61775,402,402,402,402,402,402,,HMDB0013288
100006627,suberoylcarnitine (C8-DC),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",1915,[O-]C(CC(OC(CCCCCCC(O)=O)=O)C[N+](C)(C)C)=O,52990,52990,400,400,400,400,400,400,400,NA
100006638,deoxycholic acid 3-sulfate,NAMED,,Lipid,Secondary Bile Acid Metabolism,3479,OS(OC1C[C@@]2([H])CC[C@@]3([H])[C@]4([H])CC[C@@]([C@]([H])(C)CCC(O)=O)([H])C4([C@@H](O)C[C@]3([H])[C@@]2(C)CC1)C)(=O)=O,52969,52969,209,209,209,209,209,209,209,HMDB0002504
100006641,glycochenodeoxycholate 3-sulfate,NAMED,,Lipid,Primary Bile Acid Metabolism,3473,OS(OC1C[C@]2([H])C(CC1)(C)[C@@H]3[C@@]([C@@](CC4)([H])[C@@](CC3)(C)[C@H]4[C@H](C)CCC(NCC(O)=O)=O)([H])[C@H](O)C2)(=O)=O,52974,52974,209,209,209,209,209,209,209,HMDB0002409;HMDB0002496;HMDB0002497
100006642,glycodeoxycholate 3-sulfate,NAMED,,Lipid,Secondary Bile Acid Metabolism,3538,OS(OC1CC[C@@]2(C)[C@@](CC[C@]3([H])[C@]2([H])C[C@H](O)[C@@]4(C)[C@]3(CC[C@@H]4[C@H](C)CCC(NCC(O)=O)=O)[H])([H])C1)(=O)=O,52975,52975,209,209,209,209,209,209,209,NA
100006644,taurodeoxycholic acid 3-sulfate,NAMED,,Lipid,Secondary Bile Acid Metabolism,3488,C[C@@]12[C@@](CCC3C2C[C@H](O)[C@@]4(C)C3CC[C@@H]4[C@@H](CCC(NCCS(O)(=O)=O)=O)C)([H])C[C@H](OS(O)(=O)=O)CC1,62889,62889,209,209,209,209,209,209,209,NA
100006651,"trans-3,4-methyleneheptanoate",NAMED,,Xenobiotics,Food Component/Plant,5148,OC(CC1C(CCC)C1)=O,53026,53026,209,209,209,209,209,209,,NA
100006679,phenol glucuronide,NAMED,,Amino Acid,Tyrosine Metabolism,191,O[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](C(O)=O)[C@@H](O)[C@@H]1O,52747,52747,209,209,209,209,209,209,209,HMDB0060014
100006726,linoleoyl ethanolamide,NAMED,,Lipid,Endocannabinoid,2182,CCCCC/C=C\C/C=C\CCCCCCCC(NCCO)=O,52608,52608,209,209,209,209,209,209,209,HMDB0012252
100008903,"1,2-dilinoleoyl-GPC (18:2/18:2)",NAMED,,Lipid,Phosphatidylcholine (PC),2359,CCCCC/C=C\C/C=C\CCCCCCCC(OC[C@@H](OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52603,52603,402,402,402,402,402,402,402,HMDB0008138
100008904,1-stearoyl-2-oleoyl-GPC (18:0/18:1),NAMED,,Lipid,Phosphatidylcholine (PC),2322,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCC/C=C\CCCCCCCC)=O,52438,52438,402,402,402,402,402,402,402,HMDB0008038
100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),NAMED,,Lipid,Phosphatidylcholine (PC),2297,CCCCCCCCCCCCCCCC(OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52462,52462,402,402,402,402,402,402,402,HMDB0007982
100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),NAMED,,Lipid,Phosphatidylcholine (PC),2303,CCCCCCCCCCCCCCCC(OC[C@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)([H])COP([O-])(OCC[N+](C)(C)C)=O)=O,52610,52610,402,402,402,402,402,402,402,HMDB0007991
100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),NAMED,,Lipid,Phosphatidylcholine (PC),2339,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)CO[P](OCC[N+](C)(C)C)([O-])=O,52611,52611,402,402,402,402,402,402,402,HMDB0008057
100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),NAMED,,Lipid,Plasmalogen,2825,[H][C@@](COP([O-])(OCC[N+](C)(C)C)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,52612,52612,402,402,402,402,402,402,402,HMDB0011243
100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),NAMED,,Lipid,Plasmalogen,2816,O=C(O[C@](COP([O-])(OCC[N+](C)(C)C)=O)([H])CO/C=C\CCCCCCCCCCCCCCCC)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,52613,52613,402,402,402,402,402,402,,HMDB0011253
100008919,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),NAMED,,Lipid,Plasmalogen,2809,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)CO/C=C\CCCCCCCCCCCCCCCC,52614,52614,402,402,402,402,402,402,402,HMDB0011375
100008920,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",NAMED,,Lipid,Sphingomyelins,3118,O=C(N[C@@]([C@]([H])(O)/C=C/CCCCCCCCCCCCC)([H])COP([O-])(OCC[N+](C)(C)C)=O)CCCCCCCCCCCCCCCC,52615,52615,402,402,402,402,402,402,402,HMDB0240620;HMDB0240609;HMDB0240622
100008921,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),NAMED,,Lipid,Phosphatidylcholine (PC),2281,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCC[N+](C)(C)C)([O-])=O)OC(CCCCCCCCCCCCCCCCC)=O,52616,52616,402,402,402,402,402,402,402,HMDB0007970
100008928,2-hydroxybutyrate/2-hydroxyisobutyrate,NAMED,,Amino Acid,Glutathione Metabolism,582,CCC(O)C(O)=O,52281,52281,305,305,305,305,305,305,305,HMDB0000729;HMDB00008
100008929,2-methylcitrate/homocitrate,NAMED,,Energy,TCA Cycle,1460,CC(C(O)=O)C(C(O)=O)(O)CC(O)=O,52282,52282,209,209,209,209,209,209,,HMDB0003518;HMDB0000379
100008930,oleate/vaccenate (18:1),NAMED,,Lipid,Long Chain Monounsaturated Fatty Acid,1533,OC(CCCCCCC/C=C\CCCCCCCC)=O,52285,52285,209,209,209,209,209,209,209,HMDB0003231;HMDB0000573;HMDB0240219;HMDB0000207
100008931,indoxyl glucuronide,NAMED,,Amino Acid,Tryptophan Metabolism,323,O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CNC3=C2C=CC=C3,52749,52749,209,,209,209,209,209,209,HMDB0010319
100008943,pregabalin,NAMED,,Xenobiotics,Drug - Neurological,5843,CC(C)CC(CN)CC(O)=O,52913,52913,400,400,400,400,400,400,,HMDB0014375
100008948,enalapril,NAMED,,Xenobiotics,Drug - Cardiovascular,5698,CC(C(N1C(C(O)=O)CCC1)=O)NC(C(OCC)=O)CCC2=CC=CC=C2,52949,52949,402,402,402,402,402,402,402,HMDB0014722
100008952,1-palmitoleoylglycerol (16:1)*,NAMED,,Lipid,Monoacylglycerol,2852,CCCCCC/C=C/CCCCCCCC(OCC(O)CO)=O,52431,52431,209,209,209,209,209,209,209,HMDB0011565
100008953,2-palmitoleoylglycerol (16:1)*,NAMED,,Lipid,Monoacylglycerol,2869,CCCCCC/C=C/CCCCCCCC(OC(CO)CO)=O,52432,52432,209,209,209,209,209,209,,HMDB0011534
100008954,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,NAMED,,Lipid,Dihydrosphingomyelins,3099,[H][C@](NC(CCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])CCCCCCCCCCCCCCC,52434,52434,402,402,402,402,402,402,402,HMDB0010168
100008955,tricosanoyl sphingomyelin (d18:1/23:0)*,NAMED,"missing values typically not LOD - it sometimes elutes past the end of the run, esp in Set 1",Lipid,Sphingomyelins,3107,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCCCCCCC,52436,52436,402,402,402,402,402,402,402,HMDB0012105
100008956,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",NAMED,,Lipid,Sphingomyelins,3128,[H][C@](NC(CCCCCCCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,52435,52435,402,402,402,402,402,402,402,HMDB0240634;HMDB0011696;HMDB0240614
100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",NAMED,,Lipid,Sphingomyelins,3130,[H][C@](NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC,52437,52437,402,402,402,402,402,402,402,HMDB0240636;HMDB0240615
100008964,sitagliptin,NAMED,,Xenobiotics,Drug - Metabolic,5761,FC1=CC(CC(N)CC(N2CC3=NN=C(C(F)(F)F)N3CC2)=O)=C(F)C=C1F,52954,52954,,,,400,209,,400,HMDB0015390
100008974,tadalafil,NAMED,,Xenobiotics,Drug - Cardiovascular,5703,O=C(CN1C)N2C(C3=CC=C(OCO4)C4=C3)C5=C(C(C=CC=C6)=C6N5)CC2C1=O,52950,52950,209,209,209,209,209,209,209,HMDB0014958
100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,NAMED,,Lipid,Phosphatidylethanolamine (PE),2429,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O,52446,52446,402,402,402,402,402,402,402,HMDB0008994
100008977,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),NAMED,,Lipid,Phosphatidylethanolamine (PE),2438,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,52447,52447,402,402,402,402,402,402,402,HMDB0009003
100008980,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,NAMED,,Lipid,Phosphatidylcholine (PC),2325,CCCCCCCCCCCCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52452,52452,402,402,402,402,402,402,402,HMDB0008039
100008981,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,NAMED,,Lipid,Phosphatidylcholine (PC),2159,CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52453,,402,402,,,,,,HMDB0008105
100008984,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,NAMED,,Lipid,Phosphatidylcholine (PC),2279,CCCCCCCCCCCCCCCC(OCC(OC(CCCCCCC/C=C/CCCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52470,52470,402,402,402,402,402,402,402,HMDB0007969
100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,NAMED,removed from sets 3 and 4; unresolved from PC(18:1/18:2) (but they were nicely resolved in sets 1 and 2),Lipid,Phosphatidylcholine (PC),2107,CCCCCCCCCCCCCCCC(OC[C@@H](OC(CCCCCC/C=C\C/C=C\C/C=C\CCCCC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52454,,402,402,,,,,402,NA
100008989,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*,NAMED,,Lipid,Phosphatidylcholine (PC),2298,CCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)=O)COP([O-])(OCC[N+](C)(C)C)=O)=O,52463,52463,402,402,402,402,402,402,402,HMDB0007984
100008990,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,NAMED,,Lipid,Phosphatidylethanolamine (PE),2416,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,52464,52464,402,402,402,402,402,402,402,HMDB0005323
100008991,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,NAMED,,Lipid,Phosphatidylethanolamine (PE),2418,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,52465,52465,402,402,402,402,402,402,402,HMDB0008946
100008992,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,NAMED,,Lipid,Phosphatidylethanolamine (PE),2442,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,52466,52466,402,402,402,402,402,402,402,HMDB0009012
100008993,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,NAMED,,Lipid,Phosphatidylinositol (PI),2539,O=C(CCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,52467,52467,305,305,305,305,305,305,305,HMDB0009789
100008994,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),NAMED,,Lipid,Phosphatidylinositol (PI),2543,O=C(CCCCCCCCCCCCCCCCC)OC[C@@]([H])(OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)COP(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)(O)=O,52468,52468,305,305,305,305,305,305,305,HMDB0009809
100008996,1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*,NAMED,,Lipid,Phosphatidylethanolamine (PE),2405,O=C(CCCCCCCCCCCCCCC)OC[C@]([H])(COP(OCCN)(O)=O)OC(CCCCCCC/C=C\CCCCCC)=O,52471,52471,402,402,402,402,402,402,402,HMDB0008924
100008998,gamma-tocopherol/beta-tocopherol,NAMED,,Cofactors and Vitamins,Tocopherol Metabolism,4379,CC1=C(C(CC2)=CC(O)=C1C)O[C@@]2(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C,52473,52473,402,402,402,402,402,402,402,HMDB0006335;HMDB0001492
100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,NAMED,,Lipid,Plasmalogen,2818,[H][C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCCCC,52475,52475,305,402,402,402,402,402,402,HMDB0005779
100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,NAMED,,Lipid,Plasmalogen,2805,[H][C@](OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCC,52672,52672,402,402,402,402,402,402,402,HMDB0005780
100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,NAMED,,Lipid,Plasmalogen,2804,[H][C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COP(OCCN)(O)=O)CO/C=C\CCCCCCCCCCCCCC,52673,52673,402,402,402,402,402,402,402,HMDB0011352
